cnty_cd,county,lat,long,geometry,year,population,pct_pop_change,avg_commute_mins,pct_comm_change,traffic_growth_rate
155,Sevier,35.8271682,-83.5070203,"list(c(-83.794275, -83.650957, -83.673297, -83.474901, -83.310782, -83.261806, -83.2561415523036, -83.26474416829, -83.297154, -83.347262, -83.421576, -83.452431, -83.498335, -83.587827, -83.653159, -83.6629119015893, -83.662814, -83.70525, -83.794275, 35.887125, 35.986368, 36.038486, 35.922893, 35.895846, 35.825024, 35.7151240626578, 35.7030894961701, 35.65775, 35.660474, 35.611186, 35.602918, 35.562981, 35.566963, 35.568309, 35.5677997932083, 35.690618, 35.71158, 35.887125))",2014-01-01,94660,1.2655519539565896,24.9,5.957446808510625,3.3156913151431984
155,Sevier,35.8271682,-83.5070203,"list(c(-83.794275, -83.650957, -83.673297, -83.474901, -83.310782, -83.261806, -83.2561415523036, -83.26474416829, -83.297154, -83.347262, -83.421576, -83.452431, -83.498335, -83.587827, -83.653159, -83.6629119015893, -83.662814, -83.70525, -83.794275, 35.887125, 35.986368, 36.038486, 35.922893, 35.895846, 35.825024, 35.7151240626578, 35.7030894961701, 35.65775, 35.660474, 35.611186, 35.602918, 35.562981, 35.566963, 35.568309, 35.5677997932083, 35.690618, 35.71158, 35.887125))",2013-01-01,93477,1.207206426885521,23.5,-11.985018726591756,-1.5854111449494734
155,Sevier,35.8271682,-83.5070203,"list(c(-83.794275, -83.650957, -83.673297, -83.474901, -83.310782, -83.261806, -83.2561415523036, -83.26474416829, -83.297154, -83.347262, -83.421576, -83.452431, -83.498335, -83.587827, -83.653159, -83.6629119015893, -83.662814, -83.70525, -83.794275, 35.887125, 35.986368, 36.038486, 35.922893, 35.895846, 35.825024, 35.7151240626578, 35.7030894961701, 35.65775, 35.660474, 35.611186, 35.602918, 35.562981, 35.566963, 35.568309, 35.5677997932083, 35.690618, 35.71158, 35.887125))",2012-01-01,92362,1.2830072813404758,26.7,-3.6101083032490933,7.412458652054984
155,Sevier,35.8271682,-83.5070203,"list(c(-83.794275, -83.650957, -83.673297, -83.474901, -83.310782, -83.261806, -83.2561415523036, -83.26474416829, -83.297154, -83.347262, -83.421576, -83.452431, -83.498335, -83.587827, -83.653159, -83.6629119015893, -83.662814, -83.70525, -83.794275, 35.887125, 35.986368, 36.038486, 35.922893, 35.895846, 35.825024, 35.7151240626578, 35.7030894961701, 35.65775, 35.660474, 35.611186, 35.602918, 35.562981, 35.566963, 35.568309, 35.5677997932083, 35.690618, 35.71158, 35.887125))",2011-01-01,91192,1.4112073663022917,27.7,13.991769547325106,-3.996343225512001
155,Sevier,35.8271682,-83.5070203,"list(c(-83.794275, -83.650957, -83.673297, -83.474901, -83.310782, -83.261806, -83.2561415523036, -83.26474416829, -83.297154, -83.347262, -83.421576, -83.452431, -83.498335, -83.587827, -83.653159, -83.6629119015893, -83.662814, -83.70525, -83.794275, 35.887125, 35.986368, 36.038486, 35.922893, 35.895846, 35.825024, 35.7151240626578, 35.7030894961701, 35.65775, 35.660474, 35.611186, 35.602918, 35.562981, 35.566963, 35.568309, 35.5677997932083, 35.690618, 35.71158, 35.887125))",2010-01-01,89923,NA,24.3,NA,0.3811392401262523
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2018-01-01,936365,0.11911240939597167,22.8,1.333333333333342,6.115003402567432
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2017-01-01,935251,-0.08226311161821931,22.5,-3.0172413793103425,6.9687759320915585
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2016-01-01,936021,-0.11162488914879809,23.2,2.65486725663715,0.5258953855919806
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2015-01-01,937067,-0.04618666666666993,22.6,0.8928571428571619,4.062961245118909
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2014-01-01,937500,-0.09196867310411472,22.4,-2.60869565217392,0.9170711691699479
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2013-01-01,938363,-0.0857141640260295,23,3.603603603603611,1.034782434135431
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2012-01-01,939168,0.6410297625553785,22.2,0.4524886877828038,0.6499622096864117
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2011-01-01,933186,0.5104222427343652,22.1,-0.8968609865470767,0.09476935338411338
157,Shelby,35.1268552,-89.9253233,"list(c(-90.300697, -90.265296, -90.197146, -90.181387, -90.160058, -90.09061, -90.099777, -90.093285, -90.097947, -90.166594, -90.121864, -90.087903, -90.112504, -90.070549, -90.045306, -90.039777, -89.865515, -89.70248, -89.632776, -89.644051831619, -89.7243158379686, -89.7596126422344, -89.795187, -90.309297, -90.300697, 35.028793, 35.040293, 35.050731, 35.091401, 35.12883, 35.118287, 35.164474, 35.203282, 35.249983, 35.274588, 35.304535, 35.36327, 35.410153, 35.423291, 35.415435, 35.396531, 35.39077, 
35.408584, 35.375824, 34.9940668634279, 34.9941869587535, 34.9942397717315, 34.994293, 34.995694, 35.028793))",2010-01-01,928447,NA,22.3,NA,0.14352387564730493
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2018-01-01,19979,1.251773768497877,NA,NA,-2.577076121485363
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2017-01-01,19732,1.055003584963643,NA,NA,5.355078999439784
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2016-01-01,19526,1.12906567226021,NA,NA,-0.9875989693844652
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2015-01-01,19308,1.1048855841231608,NA,NA,2.5761247617081997
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2014-01-01,19097,-0.10461892556363761,NA,NA,9.07804604766219
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2013-01-01,19117,-0.32327024349548816,NA,NA,-4.339578663930923
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2012-01-01,19179,-0.1613742842269672,NA,NA,0.20672468444631525
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2011-01-01,19210,0.4391927219491887,NA,NA,-0.9146111797532945
159,Smith,36.2388468,-85.971322,"list(c(-86.136803, -86.0809, -85.977143, -85.978893, -85.895732, -85.828026, -85.82766, -85.780148, -85.809168, -85.807415, -85.864024, -85.910118, -86.059706, -86.115607, -86.136803, 36.295859, 36.355367, 36.405076, 36.426073, 36.420446, 36.411836, 36.255272, 36.238011, 36.206598, 36.131582, 36.093809, 36.116925, 36.086024, 36.268886, 36.295859))",2010-01-01,19126,NA,NA,NA,6.259463359060379
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2018-01-01,13619,1.4677395321114561,NA,NA,2.9437615888969266
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2017-01-01,13422,1.7589082638362452,NA,NA,-0.9160037660385486
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2016-01-01,13190,0.0227496777128966,NA,NA,-1.779526208276048
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2015-01-01,13187,-0.17411052233157198,NA,NA,5.985466936106365
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2014-01-01,13210,-0.5046320704978569,NA,NA,5.256448736974606
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2013-01-01,13277,-0.24043880081148217,NA,NA,-2.6515245964149092
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2012-01-01,13309,0.6503819103077957,NA,NA,-1.4262717621341887
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2011-01-01,13223,-0.9364698831285545,NA,NA,1.7562816362138765
161,Stewart,36.5023236,-87.7763333,"list(c(-88.070532, -88.011792, -87.849567, -87.853204, -87.6941859078643, -87.64115, -87.592358, -87.715494, -87.821816, -87.98074, -87.99092, -88.061428, -88.0533508007759, -88.050466, -88.033802, -88.055738, -88.070532, 36.678118, 36.677025, 36.663701, 36.633247, 36.6368382439437, 36.638036, 36.367663, 36.36824, 36.328724, 36.353307, 36.360133, 36.443992, 36.4999962506816, 36.500053, 36.551733, 36.630475, 36.678118))",2010-01-01,13348,NA,NA,NA,3.3049896421249216
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2018-01-01,157599,0.43014452856160457,22.1,3.2710280373831946,3.35149197171737
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2017-01-01,156924,0.4750867577569817,21.4,0.46948356807510194,3.877331970274698
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2016-01-01,156182,-0.01088355239150518,21.3,4.92610837438423,-0.21795177906842772
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2015-01-01,156199,-0.13107081660315156,20.3,-1.9323671497584516,4.67852238504096
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2014-01-01,156404,0.14021833082562551,20.7,-10.775862068965514,-1.5163294459048826
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2013-01-01,156185,-0.0876396156651027,23.2,6.422018348623837,-0.6065817425693967
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2012-01-01,156322,-0.3531451592340473,21.8,-7.234042553191489,-0.16895039692008315
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2011-01-01,156876,0.08102125053428555,23.5,16.33663366336635,0.38714302918199867
163,Sullivan,36.4933147,-82.345189,"list(c(-82.702279, -82.610175, -82.609181949399, -82.487238, -82.2941364201291, -82.2433850052002, -82.173982, -82.1455732705145, -81.934144, -81.922644, -81.8267341480526, -81.871443, -81.983843, -82.188653, -82.299859, -82.421572, -82.601474, -82.680677, -82.702279, 36.455499, 36.5193, 36.5950896860685, 36.595822, 36.5950730329585, 36.5948761876654, 36.594607, 36.5945603308341, 36.594213, 36.616213, 36.6147191041614, 36.602015, 36.508314, 36.400408, 36.396505, 36.447254, 36.4232, 36.4318, 36.455499
))",2010-01-01,156749,NA,20.2,NA,0.8950694276383827
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2018-01-01,187490,2.0320424911295376,29.8,2.0547945205479534,7.630824166878828
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2017-01-01,183756,2.4669328396493606,29.2,6.569343065693434,4.121618072508727
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2016-01-01,179332,2.284886440117262,27.4,-1.0830324909747335,-0.42597465886156205
165,Sumner,36.4718084,-86.4996546,"list(c(-86.693292, -86.5620676518653, -86.551292, -86.507771, -86.4114961989664, -86.205565269856, -86.216525, -86.228434, -86.268788, -86.283256, -86.298452, -86.451721, -86.521642, -86.552842, -86.594286, -86.639095, -86.754795, -86.693292, 36.407231, 36.6407466739073, 36.637985, 36.652445, 36.6482404228482, 36.6392468703288, 36.506975, 36.487472, 36.452897, 36.3475, 36.313634, 36.335629, 36.278099, 36.319066, 36.245105, 36.255105, 36.405496, 36.407231))",2015-01-01,175326,1.7745502673145008,27.7,1.46520146520146,5.424566343623995
